from	to	dataset	n	dpt	mlt
ES	NG	locrisk468.1	1	TreeTime	IQ-TREE
ES	NG	locrisk468.2	1	TreeTime	IQ-TREE
ES	NG	locrisk468.3	1	TreeTime	IQ-TREE
ES	NG	locrisk527.1	1	TreeTime	IQ-TREE
ES	NG	locrisk527.2	1	TreeTime	IQ-TREE
ES	NG	locrisk527.3	1	TreeTime	IQ-TREE
ES	NG	locrisk574.1	1	TreeTime	IQ-TREE
ES	NG	locrisk574.2	1	TreeTime	IQ-TREE
ES	NG	locrisk574.3	1	TreeTime	IQ-TREE
ES	ZA	locrisk468.1	1	TreeTime	IQ-TREE
ES	ZA	locrisk574.2	1	TreeTime	IQ-TREE
ET	IL	locrisk574.2	1	TreeTime	IQ-TREE
ET	SE	locrisk574.2	3	TreeTime	IQ-TREE
ET	US	locrisk260.1	1	TreeTime	IQ-TREE
ET	US	locrisk260.2	1	TreeTime	IQ-TREE
ET	US	locrisk260.3	1	TreeTime	IQ-TREE
ET	US	locrisk378.1	1	TreeTime	IQ-TREE
ET	US	locrisk378.2	1	TreeTime	IQ-TREE
ET	US	locrisk378.3	1	TreeTime	IQ-TREE
ET	US	locrisk468.1	1	TreeTime	IQ-TREE
ET	US	locrisk468.2	1	TreeTime	IQ-TREE
ET	US	locrisk468.3	1	TreeTime	IQ-TREE
ET	US	locrisk527.1	1	TreeTime	IQ-TREE
ET	US	locrisk527.2	1	TreeTime	IQ-TREE
ET	US	locrisk527.3	1	TreeTime	IQ-TREE
ET	US	locrisk574.1	1	TreeTime	IQ-TREE
ET	US	locrisk574.2	1	TreeTime	IQ-TREE
ET	US	locrisk574.3	1	TreeTime	IQ-TREE
ET	YE	locrisk574.2	1	TreeTime	IQ-TREE
IN	BE	locrisk260.1	1	TreeTime	IQ-TREE
IN	BE	locrisk260.2	1	TreeTime	IQ-TREE
IN	BE	locrisk260.3	1	TreeTime	IQ-TREE
IN	BE	locrisk378.1	1	TreeTime	IQ-TREE
IN	BE	locrisk378.2	1	TreeTime	IQ-TREE
IN	BE	locrisk378.3	1	TreeTime	IQ-TREE
IN	BE	locrisk468.1	1	TreeTime	IQ-TREE
IN	BE	locrisk468.2	1	TreeTime	IQ-TREE
IN	BE	locrisk468.3	1	TreeTime	IQ-TREE
IN	BE	locrisk527.1	1	TreeTime	IQ-TREE
IN	BE	locrisk527.2	1	TreeTime	IQ-TREE
IN	BE	locrisk527.3	1	TreeTime	IQ-TREE
IN	BE	locrisk574.1	1	TreeTime	IQ-TREE
IN	BE	locrisk574.2	1	TreeTime	IQ-TREE
IN	BE	locrisk574.3	1	TreeTime	IQ-TREE
IN	CN	locrisk260.1	1	TreeTime	IQ-TREE
IN	CN	locrisk260.2	2	TreeTime	IQ-TREE
IN	CN	locrisk260.3	1	TreeTime	IQ-TREE
IN	CN	locrisk378.1	1	TreeTime	IQ-TREE
IN	CN	locrisk378.2	2	TreeTime	IQ-TREE
IN	CN	locrisk378.3	1	TreeTime	IQ-TREE
IN	CN	locrisk468.1	2	TreeTime	IQ-TREE
IN	CN	locrisk468.2	2	TreeTime	IQ-TREE
IN	CN	locrisk468.3	1	TreeTime	IQ-TREE
IN	CN	locrisk527.1	1	TreeTime	IQ-TREE
IN	CN	locrisk527.2	2	TreeTime	IQ-TREE
IN	CN	locrisk527.3	1	TreeTime	IQ-TREE
IN	CN	locrisk574.1	1	TreeTime	IQ-TREE
IN	CN	locrisk574.2	1	TreeTime	IQ-TREE
IN	CN	locrisk574.3	1	TreeTime	IQ-TREE
IN	MM	locrisk260.2	1	TreeTime	IQ-TREE
IN	MM	locrisk468.1	1	TreeTime	IQ-TREE
IN	MM	locrisk468.2	1	TreeTime	IQ-TREE
IN	MM	locrisk527.2	1	TreeTime	IQ-TREE
IN	NP	locrisk260.1	1	TreeTime	IQ-TREE
IN	NP	locrisk260.2	1	TreeTime	IQ-TREE
IN	NP	locrisk260.3	1	TreeTime	IQ-TREE
IN	NP	locrisk378.1	1	TreeTime	IQ-TREE
IN	NP	locrisk378.2	1	TreeTime	IQ-TREE
IN	NP	locrisk378.3	1	TreeTime	IQ-TREE
IN	NP	locrisk468.1	1	TreeTime	IQ-TREE
IN	NP	locrisk468.2	1	TreeTime	IQ-TREE
IN	NP	locrisk468.3	1	TreeTime	IQ-TREE
IN	NP	locrisk527.1	1	TreeTime	IQ-TREE
IN	NP	locrisk527.2	1	TreeTime	IQ-TREE
IN	NP	locrisk527.3	1	TreeTime	IQ-TREE
IN	NP	locrisk574.1	1	TreeTime	IQ-TREE
IN	NP	locrisk574.2	1	TreeTime	IQ-TREE
IN	NP	locrisk574.3	1	TreeTime	IQ-TREE
IN	PK	locrisk378.1	1	TreeTime	IQ-TREE
IN	PK	locrisk378.2	1	TreeTime	IQ-TREE
IN	PK	locrisk378.3	1	TreeTime	IQ-TREE
IN	PK	locrisk468.1	1	TreeTime	IQ-TREE
IN	PK	locrisk468.2	1	TreeTime	IQ-TREE
IN	PK	locrisk527.1	1	TreeTime	IQ-TREE
IN	PK	locrisk527.2	1	TreeTime	IQ-TREE
IN	PK	locrisk527.3	1	TreeTime	IQ-TREE
IN	PK	locrisk574.1	1	TreeTime	IQ-TREE
IN	PK	locrisk574.3	1	TreeTime	IQ-TREE
IN	SE	locrisk378.1	1	TreeTime	IQ-TREE
IN	SE	locrisk378.2	2	TreeTime	IQ-TREE
IN	SE	locrisk378.3	1	TreeTime	IQ-TREE
IN	SE	locrisk468.1	2	TreeTime	IQ-TREE
IN	SE	locrisk468.2	2	TreeTime	IQ-TREE
IN	SE	locrisk468.3	2	TreeTime	IQ-TREE
IN	SE	locrisk527.1	2	TreeTime	IQ-TREE
IN	SE	locrisk527.2	2	TreeTime	IQ-TREE
IN	SE	locrisk527.3	2	TreeTime	IQ-TREE
IN	SE	locrisk574.1	2	TreeTime	IQ-TREE
IN	SE	locrisk574.2	1	TreeTime	IQ-TREE
IN	SE	locrisk574.3	2	TreeTime	IQ-TREE
KE	BR	locrisk260.1	1	TreeTime	IQ-TREE
KE	TZ	locrisk260.1	1	TreeTime	IQ-TREE
KE	TZ	locrisk260.2	1	TreeTime	IQ-TREE
KE	TZ	locrisk260.3	1	TreeTime	IQ-TREE
KE	TZ	locrisk378.3	1	TreeTime	IQ-TREE
KE	TZ	locrisk574.1	1	TreeTime	IQ-TREE
KE	TZ	locrisk574.3	1	TreeTime	IQ-TREE
MW	BW	locrisk260.2	1	TreeTime	IQ-TREE
MW	BW	locrisk260.3	1	TreeTime	IQ-TREE
MW	BW	locrisk378.2	1	TreeTime	IQ-TREE
MW	BW	locrisk468.3	3	TreeTime	IQ-TREE
MW	BW	locrisk527.2	2	TreeTime	IQ-TREE
MW	BW	locrisk527.3	1	TreeTime	IQ-TREE
MW	BW	locrisk574.3	2	TreeTime	IQ-TREE
MW	TH	locrisk468.1	1	TreeTime	IQ-TREE
MW	TH	locrisk468.2	1	TreeTime	IQ-TREE
MW	TH	locrisk468.3	1	TreeTime	IQ-TREE
MW	TH	locrisk527.2	1	TreeTime	IQ-TREE
MW	TH	locrisk527.3	1	TreeTime	IQ-TREE
MW	TZ	locrisk574.1	1	TreeTime	IQ-TREE
MW	TZ	locrisk574.3	1	TreeTime	IQ-TREE
MW	ZA	locrisk260.1	2	TreeTime	IQ-TREE
MW	ZA	locrisk260.2	3	TreeTime	IQ-TREE
MW	ZA	locrisk260.3	1	TreeTime	IQ-TREE
MW	ZA	locrisk378.2	1	TreeTime	IQ-TREE
MW	ZA	locrisk378.3	1	TreeTime	IQ-TREE
MW	ZA	locrisk468.1	1	TreeTime	IQ-TREE
MW	ZA	locrisk468.2	1	TreeTime	IQ-TREE
MW	ZA	locrisk468.3	2	TreeTime	IQ-TREE
MW	ZA	locrisk527.1	2	TreeTime	IQ-TREE
MW	ZA	locrisk527.2	2	TreeTime	IQ-TREE
MW	ZA	locrisk527.3	1	TreeTime	IQ-TREE
MW	ZA	locrisk574.1	1	TreeTime	IQ-TREE
MW	ZA	locrisk574.2	2	TreeTime	IQ-TREE
MW	ZA	locrisk574.3	3	TreeTime	IQ-TREE
NP	IN	locrisk260.1	1	TreeTime	IQ-TREE
NP	IN	locrisk260.2	1	TreeTime	IQ-TREE
NP	IN	locrisk260.3	1	TreeTime	IQ-TREE
NP	IN	locrisk378.1	1	TreeTime	IQ-TREE
NP	IN	locrisk378.2	1	TreeTime	IQ-TREE
NP	IN	locrisk378.3	1	TreeTime	IQ-TREE
NP	IN	locrisk468.1	1	TreeTime	IQ-TREE
NP	IN	locrisk468.2	1	TreeTime	IQ-TREE
NP	IN	locrisk468.3	1	TreeTime	IQ-TREE
NP	IN	locrisk527.1	1	TreeTime	IQ-TREE
NP	IN	locrisk527.2	1	TreeTime	IQ-TREE
NP	IN	locrisk527.3	1	TreeTime	IQ-TREE
NP	IN	locrisk574.1	1	TreeTime	IQ-TREE
NP	IN	locrisk574.2	1	TreeTime	IQ-TREE
NP	IN	locrisk574.3	1	TreeTime	IQ-TREE
SE	BR	locrisk260.2	1	TreeTime	IQ-TREE
SE	BR	locrisk260.3	1	TreeTime	IQ-TREE
SE	BR	locrisk378.1	1	TreeTime	IQ-TREE
SE	BR	locrisk378.2	1	TreeTime	IQ-TREE
SE	BR	locrisk378.3	1	TreeTime	IQ-TREE
SE	BR	locrisk468.1	1	TreeTime	IQ-TREE
SE	BR	locrisk468.2	1	TreeTime	IQ-TREE
SE	BR	locrisk468.3	1	TreeTime	IQ-TREE
SE	BR	locrisk527.1	1	TreeTime	IQ-TREE
SE	BR	locrisk527.2	1	TreeTime	IQ-TREE
SE	BR	locrisk527.3	1	TreeTime	IQ-TREE
SE	BR	locrisk574.1	1	TreeTime	IQ-TREE
SE	BR	locrisk574.2	1	TreeTime	IQ-TREE
SE	BR	locrisk574.3	1	TreeTime	IQ-TREE
SE	BW	locrisk260.3	1	TreeTime	IQ-TREE
SE	BW	locrisk378.3	1	TreeTime	IQ-TREE
SE	ET	locrisk260.1	3	TreeTime	IQ-TREE
SE	ET	locrisk260.2	3	TreeTime	IQ-TREE
SE	ET	locrisk260.3	3	TreeTime	IQ-TREE
SE	ET	locrisk378.1	5	TreeTime	IQ-TREE
SE	ET	locrisk378.2	5	TreeTime	IQ-TREE
SE	ET	locrisk378.3	5	TreeTime	IQ-TREE
SE	ET	locrisk468.1	6	TreeTime	IQ-TREE
SE	ET	locrisk468.2	7	TreeTime	IQ-TREE
SE	ET	locrisk468.3	7	TreeTime	IQ-TREE
SE	ET	locrisk527.1	9	TreeTime	IQ-TREE
SE	ET	locrisk527.2	9	TreeTime	IQ-TREE
SE	ET	locrisk527.3	9	TreeTime	IQ-TREE
SE	ET	locrisk574.1	8	TreeTime	IQ-TREE
SE	ET	locrisk574.2	6	TreeTime	IQ-TREE
SE	ET	locrisk574.3	11	TreeTime	IQ-TREE
SE	IL	locrisk260.1	4	TreeTime	IQ-TREE
SE	IL	locrisk260.2	4	TreeTime	IQ-TREE
SE	IL	locrisk260.3	4	TreeTime	IQ-TREE
SE	IL	locrisk378.1	5	TreeTime	IQ-TREE
SE	IL	locrisk378.2	5	TreeTime	IQ-TREE
SE	IL	locrisk378.3	5	TreeTime	IQ-TREE
SE	IL	locrisk468.1	5	TreeTime	IQ-TREE
SE	IL	locrisk468.2	5	TreeTime	IQ-TREE
SE	IL	locrisk468.3	5	TreeTime	IQ-TREE
SE	IL	locrisk527.1	5	TreeTime	IQ-TREE
SE	IL	locrisk527.2	5	TreeTime	IQ-TREE
SE	IL	locrisk527.3	5	TreeTime	IQ-TREE
SE	IL	locrisk574.1	5	TreeTime	IQ-TREE
SE	IL	locrisk574.2	4	TreeTime	IQ-TREE
SE	IL	locrisk574.3	5	TreeTime	IQ-TREE
SE	KE	locrisk260.1	2	TreeTime	IQ-TREE
SE	KE	locrisk260.2	2	TreeTime	IQ-TREE
SE	KE	locrisk260.3	2	TreeTime	IQ-TREE
SE	KE	locrisk378.1	3	TreeTime	IQ-TREE
SE	KE	locrisk378.2	3	TreeTime	IQ-TREE
SE	KE	locrisk378.3	3	TreeTime	IQ-TREE
SE	KE	locrisk468.1	2	TreeTime	IQ-TREE
SE	KE	locrisk468.2	2	TreeTime	IQ-TREE
SE	KE	locrisk468.3	2	TreeTime	IQ-TREE
SE	KE	locrisk527.1	2	TreeTime	IQ-TREE
SE	KE	locrisk527.2	2	TreeTime	IQ-TREE
SE	KE	locrisk527.3	2	TreeTime	IQ-TREE
SE	KE	locrisk574.1	2	TreeTime	IQ-TREE
SE	KE	locrisk574.2	2	TreeTime	IQ-TREE
SE	KE	locrisk574.3	2	TreeTime	IQ-TREE
SE	MW	locrisk468.3	1	TreeTime	IQ-TREE
SE	MW	locrisk527.1	1	TreeTime	IQ-TREE
SE	SN	locrisk574.3	1	TreeTime	IQ-TREE
SE	TZ	locrisk378.1	1	TreeTime	IQ-TREE
SE	TZ	locrisk378.2	1	TreeTime	IQ-TREE
SE	TZ	locrisk468.1	1	TreeTime	IQ-TREE
SE	TZ	locrisk468.2	1	TreeTime	IQ-TREE
SE	TZ	locrisk468.3	2	TreeTime	IQ-TREE
SE	TZ	locrisk527.1	1	TreeTime	IQ-TREE
SE	TZ	locrisk527.2	1	TreeTime	IQ-TREE
SE	TZ	locrisk527.3	1	TreeTime	IQ-TREE
SE	TZ	locrisk574.2	1	TreeTime	IQ-TREE
SE	YE	locrisk260.1	1	TreeTime	IQ-TREE
SE	YE	locrisk260.2	1	TreeTime	IQ-TREE
SE	YE	locrisk260.3	1	TreeTime	IQ-TREE
SE	YE	locrisk378.1	1	TreeTime	IQ-TREE
SE	YE	locrisk378.2	1	TreeTime	IQ-TREE
SE	YE	locrisk378.3	1	TreeTime	IQ-TREE
SE	YE	locrisk468.1	1	TreeTime	IQ-TREE
SE	YE	locrisk468.2	1	TreeTime	IQ-TREE
SE	YE	locrisk468.3	1	TreeTime	IQ-TREE
SE	YE	locrisk527.1	1	TreeTime	IQ-TREE
SE	YE	locrisk527.2	1	TreeTime	IQ-TREE
SE	YE	locrisk527.3	1	TreeTime	IQ-TREE
SE	YE	locrisk574.1	1	TreeTime	IQ-TREE
SE	YE	locrisk574.3	1	TreeTime	IQ-TREE
SE	ZA	locrisk260.2	1	TreeTime	IQ-TREE
SE	ZA	locrisk260.3	1	TreeTime	IQ-TREE
SE	ZA	locrisk378.1	1	TreeTime	IQ-TREE
SE	ZA	locrisk378.2	1	TreeTime	IQ-TREE
SE	ZA	locrisk468.1	1	TreeTime	IQ-TREE
SE	ZA	locrisk468.2	1	TreeTime	IQ-TREE
SE	ZA	locrisk468.3	1	TreeTime	IQ-TREE
SE	ZA	locrisk527.1	1	TreeTime	IQ-TREE
SE	ZA	locrisk527.2	1	TreeTime	IQ-TREE
SE	ZA	locrisk527.3	1	TreeTime	IQ-TREE
SE	ZA	locrisk574.1	1	TreeTime	IQ-TREE
SE	ZA	locrisk574.2	1	TreeTime	IQ-TREE
SE	ZA	locrisk574.3	1	TreeTime	IQ-TREE
SE	ZM	locrisk260.1	1	TreeTime	IQ-TREE
SE	ZM	locrisk260.2	1	TreeTime	IQ-TREE
SE	ZM	locrisk260.3	1	TreeTime	IQ-TREE
SE	ZM	locrisk378.1	1	TreeTime	IQ-TREE
SE	ZM	locrisk378.2	1	TreeTime	IQ-TREE
SE	ZM	locrisk378.3	1	TreeTime	IQ-TREE
SE	ZM	locrisk468.1	1	TreeTime	IQ-TREE
SE	ZM	locrisk468.2	1	TreeTime	IQ-TREE
SE	ZM	locrisk468.3	2	TreeTime	IQ-TREE
SE	ZM	locrisk527.1	2	TreeTime	IQ-TREE
SE	ZM	locrisk527.2	1	TreeTime	IQ-TREE
SE	ZM	locrisk574.1	1	TreeTime	IQ-TREE
SE	ZM	locrisk574.2	1	TreeTime	IQ-TREE
SE	ZM	locrisk574.3	2	TreeTime	IQ-TREE
SN	KE	locrisk468.3	1	TreeTime	IQ-TREE
SN	KE	locrisk574.3	1	TreeTime	IQ-TREE
SN	TZ	locrisk574.3	1	TreeTime	IQ-TREE
SN	ZM	locrisk260.2	1	TreeTime	IQ-TREE
SN	ZM	locrisk468.3	1	TreeTime	IQ-TREE
SN	ZM	locrisk574.3	1	TreeTime	IQ-TREE
SO	SE	locrisk378.1	1	TreeTime	IQ-TREE
SO	SE	locrisk378.2	1	TreeTime	IQ-TREE
SO	SE	locrisk378.3	1	TreeTime	IQ-TREE
SO	SE	locrisk468.2	1	TreeTime	IQ-TREE
SO	SE	locrisk468.3	1	TreeTime	IQ-TREE
SO	SE	locrisk527.1	1	TreeTime	IQ-TREE
SO	SE	locrisk527.3	1	TreeTime	IQ-TREE
SO	SE	locrisk574.1	1	TreeTime	IQ-TREE
SO	SE	locrisk574.2	1	TreeTime	IQ-TREE
SO	SE	locrisk574.3	1	TreeTime	IQ-TREE
TZ	BW	locrisk378.2	1	TreeTime	IQ-TREE
TZ	BW	locrisk468.2	1	TreeTime	IQ-TREE
TZ	BW	locrisk468.3	1	TreeTime	IQ-TREE
TZ	BW	locrisk574.1	1	TreeTime	IQ-TREE
TZ	DK	locrisk468.3	1	TreeTime	IQ-TREE
TZ	KE	locrisk468.1	1	TreeTime	IQ-TREE
TZ	KE	locrisk468.2	1	TreeTime	IQ-TREE
TZ	KE	locrisk468.3	1	TreeTime	IQ-TREE
TZ	KE	locrisk527.1	1	TreeTime	IQ-TREE
TZ	KE	locrisk527.2	1	TreeTime	IQ-TREE
TZ	KE	locrisk527.3	1	TreeTime	IQ-TREE
TZ	KE	locrisk574.1	1	TreeTime	IQ-TREE
TZ	KE	locrisk574.2	1	TreeTime	IQ-TREE
TZ	KE	locrisk574.3	1	TreeTime	IQ-TREE
TZ	MW	locrisk260.2	1	TreeTime	IQ-TREE
TZ	MW	locrisk378.2	1	TreeTime	IQ-TREE
TZ	MW	locrisk574.2	2	TreeTime	IQ-TREE
TZ	SE	locrisk468.1	1	TreeTime	IQ-TREE
TZ	SE	locrisk468.2	1	TreeTime	IQ-TREE
TZ	SE	locrisk468.3	1	TreeTime	IQ-TREE
TZ	ZA	locrisk260.1	1	TreeTime	IQ-TREE
TZ	ZA	locrisk260.3	1	TreeTime	IQ-TREE
TZ	ZA	locrisk378.2	1	TreeTime	IQ-TREE
TZ	ZA	locrisk468.1	1	TreeTime	IQ-TREE
TZ	ZA	locrisk468.2	3	TreeTime	IQ-TREE
TZ	ZA	locrisk468.3	2	TreeTime	IQ-TREE
TZ	ZA	locrisk574.1	2	TreeTime	IQ-TREE
TZ	ZM	locrisk260.2	1	TreeTime	IQ-TREE
TZ	ZM	locrisk260.3	1	TreeTime	IQ-TREE
TZ	ZM	locrisk378.1	1	TreeTime	IQ-TREE
TZ	ZM	locrisk468.1	2	TreeTime	IQ-TREE
TZ	ZM	locrisk468.2	6	TreeTime	IQ-TREE
TZ	ZM	locrisk468.3	4	TreeTime	IQ-TREE
ZA	BE	locrisk260.1	1	TreeTime	IQ-TREE
ZA	BE	locrisk260.2	1	TreeTime	IQ-TREE
ZA	BE	locrisk260.3	1	TreeTime	IQ-TREE
ZA	BE	locrisk378.1	1	TreeTime	IQ-TREE
ZA	BE	locrisk378.2	1	TreeTime	IQ-TREE
ZA	BE	locrisk378.3	1	TreeTime	IQ-TREE
ZA	BE	locrisk468.1	1	TreeTime	IQ-TREE
ZA	BE	locrisk468.2	1	TreeTime	IQ-TREE
ZA	BE	locrisk468.3	1	TreeTime	IQ-TREE
ZA	BE	locrisk527.1	1	TreeTime	IQ-TREE
ZA	BE	locrisk527.2	1	TreeTime	IQ-TREE
ZA	BE	locrisk527.3	1	TreeTime	IQ-TREE
ZA	BE	locrisk574.1	1	TreeTime	IQ-TREE
ZA	BE	locrisk574.2	1	TreeTime	IQ-TREE
ZA	BE	locrisk574.3	1	TreeTime	IQ-TREE
ZA	BG	locrisk260.1	1	TreeTime	IQ-TREE
ZA	BG	locrisk260.2	1	TreeTime	IQ-TREE
ZA	BG	locrisk260.3	1	TreeTime	IQ-TREE
ZA	BG	locrisk378.1	1	TreeTime	IQ-TREE
ZA	BG	locrisk378.2	1	TreeTime	IQ-TREE
ZA	BG	locrisk378.3	1	TreeTime	IQ-TREE
ZA	BG	locrisk468.2	1	TreeTime	IQ-TREE
ZA	BG	locrisk468.3	1	TreeTime	IQ-TREE
ZA	BG	locrisk527.1	1	TreeTime	IQ-TREE
ZA	BG	locrisk527.2	1	TreeTime	IQ-TREE
ZA	BG	locrisk527.3	1	TreeTime	IQ-TREE
ZA	BG	locrisk574.3	1	TreeTime	IQ-TREE
ZA	BW	locrisk260.2	1	TreeTime	IQ-TREE
ZA	BW	locrisk260.3	2	TreeTime	IQ-TREE
ZA	BW	locrisk378.1	8	TreeTime	IQ-TREE
ZA	BW	locrisk378.2	8	TreeTime	IQ-TREE
ZA	BW	locrisk378.3	9	TreeTime	IQ-TREE
ZA	BW	locrisk468.1	9	TreeTime	IQ-TREE
ZA	BW	locrisk468.2	4	TreeTime	IQ-TREE
ZA	BW	locrisk468.3	10	TreeTime	IQ-TREE
ZA	BW	locrisk527.1	6	TreeTime	IQ-TREE
ZA	BW	locrisk527.2	8	TreeTime	IQ-TREE
ZA	BW	locrisk527.3	7	TreeTime	IQ-TREE
ZA	BW	locrisk574.1	5	TreeTime	IQ-TREE
ZA	BW	locrisk574.2	4	TreeTime	IQ-TREE
ZA	BW	locrisk574.3	5	TreeTime	IQ-TREE
ZA	DE	locrisk260.1	1	TreeTime	IQ-TREE
ZA	DE	locrisk260.2	1	TreeTime	IQ-TREE
ZA	DE	locrisk260.3	1	TreeTime	IQ-TREE
ZA	DE	locrisk378.1	1	TreeTime	IQ-TREE
ZA	DE	locrisk378.2	1	TreeTime	IQ-TREE
ZA	DE	locrisk378.3	1	TreeTime	IQ-TREE
ZA	DE	locrisk468.1	1	TreeTime	IQ-TREE
ZA	DE	locrisk468.2	1	TreeTime	IQ-TREE
ZA	DE	locrisk468.3	1	TreeTime	IQ-TREE
ZA	DE	locrisk527.1	1	TreeTime	IQ-TREE
ZA	DE	locrisk527.2	1	TreeTime	IQ-TREE
ZA	DE	locrisk527.3	1	TreeTime	IQ-TREE
ZA	DE	locrisk574.1	1	TreeTime	IQ-TREE
ZA	DE	locrisk574.2	1	TreeTime	IQ-TREE
ZA	DE	locrisk574.3	1	TreeTime	IQ-TREE
ZA	DK	locrisk260.1	1	TreeTime	IQ-TREE
ZA	DK	locrisk378.1	1	TreeTime	IQ-TREE
ZA	DK	locrisk378.2	1	TreeTime	IQ-TREE
ZA	DK	locrisk378.3	1	TreeTime	IQ-TREE
ZA	ES	locrisk260.1	2	TreeTime	IQ-TREE
ZA	ES	locrisk260.2	2	TreeTime	IQ-TREE
ZA	ES	locrisk260.3	2	TreeTime	IQ-TREE
ZA	ES	locrisk378.1	3	TreeTime	IQ-TREE
ZA	ES	locrisk378.2	2	TreeTime	IQ-TREE
ZA	ES	locrisk378.3	3	TreeTime	IQ-TREE
ZA	ES	locrisk468.1	1	TreeTime	IQ-TREE
ZA	ES	locrisk468.2	2	TreeTime	IQ-TREE
ZA	ES	locrisk468.3	2	TreeTime	IQ-TREE
ZA	ES	locrisk527.1	1	TreeTime	IQ-TREE
ZA	ES	locrisk527.2	3	TreeTime	IQ-TREE
ZA	ES	locrisk527.3	3	TreeTime	IQ-TREE
ZA	ES	locrisk574.1	3	TreeTime	IQ-TREE
ZA	ES	locrisk574.2	2	TreeTime	IQ-TREE
ZA	ES	locrisk574.3	3	TreeTime	IQ-TREE
ZA	GE	locrisk378.3	1	TreeTime	IQ-TREE
ZA	GE	locrisk468.1	1	TreeTime	IQ-TREE
ZA	GE	locrisk574.2	1	TreeTime	IQ-TREE
ZA	IN	locrisk260.1	2	TreeTime	IQ-TREE
ZA	IN	locrisk260.3	1	TreeTime	IQ-TREE
ZA	IN	locrisk378.1	2	TreeTime	IQ-TREE
ZA	IN	locrisk378.2	2	TreeTime	IQ-TREE
ZA	IN	locrisk378.3	2	TreeTime	IQ-TREE
ZA	IN	locrisk468.1	2	TreeTime	IQ-TREE
ZA	IN	locrisk468.2	2	TreeTime	IQ-TREE
ZA	IN	locrisk468.3	2	TreeTime	IQ-TREE
ZA	IN	locrisk527.1	1	TreeTime	IQ-TREE
ZA	IN	locrisk527.2	2	TreeTime	IQ-TREE
ZA	IN	locrisk527.3	2	TreeTime	IQ-TREE
ZA	IN	locrisk574.1	1	TreeTime	IQ-TREE
ZA	IN	locrisk574.2	1	TreeTime	IQ-TREE
ZA	IN	locrisk574.3	1	TreeTime	IQ-TREE
ZA	KE	locrisk260.1	1	TreeTime	IQ-TREE
ZA	KE	locrisk260.2	1	TreeTime	IQ-TREE
ZA	KE	locrisk260.3	1	TreeTime	IQ-TREE
ZA	KE	locrisk378.1	1	TreeTime	IQ-TREE
ZA	KE	locrisk378.2	1	TreeTime	IQ-TREE
ZA	MW	locrisk260.1	4	TreeTime	IQ-TREE
ZA	MW	locrisk260.2	2	TreeTime	IQ-TREE
ZA	MW	locrisk260.3	2	TreeTime	IQ-TREE
ZA	MW	locrisk378.1	10	TreeTime	IQ-TREE
ZA	MW	locrisk378.2	5	TreeTime	IQ-TREE
ZA	MW	locrisk378.3	10	TreeTime	IQ-TREE
ZA	MW	locrisk468.1	9	TreeTime	IQ-TREE
ZA	MW	locrisk468.2	7	TreeTime	IQ-TREE
ZA	MW	locrisk468.3	6	TreeTime	IQ-TREE
ZA	MW	locrisk527.1	7	TreeTime	IQ-TREE
ZA	MW	locrisk527.2	7	TreeTime	IQ-TREE
ZA	MW	locrisk527.3	8	TreeTime	IQ-TREE
ZA	MW	locrisk574.1	6	TreeTime	IQ-TREE
ZA	MW	locrisk574.2	7	TreeTime	IQ-TREE
ZA	MW	locrisk574.3	7	TreeTime	IQ-TREE
ZA	NG	locrisk260.1	1	TreeTime	IQ-TREE
ZA	NG	locrisk378.1	1	TreeTime	IQ-TREE
ZA	NG	locrisk378.2	1	TreeTime	IQ-TREE
ZA	NG	locrisk378.3	1	TreeTime	IQ-TREE
ZA	NG	locrisk468.2	1	TreeTime	IQ-TREE
ZA	NG	locrisk527.1	1	TreeTime	IQ-TREE
ZA	NG	locrisk527.2	1	TreeTime	IQ-TREE
ZA	NG	locrisk527.3	1	TreeTime	IQ-TREE
ZA	NG	locrisk574.1	1	TreeTime	IQ-TREE
ZA	NG	locrisk574.2	1	TreeTime	IQ-TREE
ZA	NG	locrisk574.3	1	TreeTime	IQ-TREE
ZA	PK	locrisk260.1	1	TreeTime	IQ-TREE
ZA	SE	locrisk260.1	1	TreeTime	IQ-TREE
ZA	SE	locrisk260.2	1	TreeTime	IQ-TREE
ZA	SE	locrisk260.3	2	TreeTime	IQ-TREE
ZA	SE	locrisk378.1	3	TreeTime	IQ-TREE
ZA	SE	locrisk378.2	2	TreeTime	IQ-TREE
ZA	SE	locrisk378.3	3	TreeTime	IQ-TREE
ZA	SE	locrisk468.1	3	TreeTime	IQ-TREE
ZA	SE	locrisk468.2	3	TreeTime	IQ-TREE
ZA	SE	locrisk468.3	3	TreeTime	IQ-TREE
ZA	SE	locrisk527.1	3	TreeTime	IQ-TREE
ZA	SE	locrisk527.2	4	TreeTime	IQ-TREE
ZA	SE	locrisk527.3	3	TreeTime	IQ-TREE
ZA	SE	locrisk574.1	3	TreeTime	IQ-TREE
ZA	SE	locrisk574.2	4	TreeTime	IQ-TREE
ZA	SE	locrisk574.3	3	TreeTime	IQ-TREE
ZA	SO	locrisk260.1	1	TreeTime	IQ-TREE
ZA	SO	locrisk260.2	1	TreeTime	IQ-TREE
ZA	SO	locrisk260.3	1	TreeTime	IQ-TREE
ZA	SO	locrisk378.1	1	TreeTime	IQ-TREE
ZA	SO	locrisk378.2	1	TreeTime	IQ-TREE
ZA	SO	locrisk378.3	1	TreeTime	IQ-TREE
